"ABANDONADO","CULT","MALEZA","DESCAMPADO","VEGETACION","CIELO","SUELO_DESNUDO","PAISAJE"
"NO ABANDONO",7.77,9.15,48.14,0.00,30.76,0.00,4.16
"NO ABANDONO",15.97,0.00,56.57,8.65,18.78,0.00,0.00
"NO ABANDONO",23.50,0.00,0.00,2.46,17.40,52.42,4.19
"NO ABANDONO",41.58,0.00,41.22,0.00,14.41,0.00,2.77
"NO ABANDONO",7.83,31.15,14.04,0.00,9.01,36.58,1.37
"NO ABANDONO",19.65,0.00,0.00,0.00,13.19,63.65,3.49
"NO ABANDONO",10.52,0.00,0.00,0.00,21.45,64.62,3.39
"NO ABANDONO",12.39,0.00,0.00,0.00,5.80,81.79,0.00
"NO ABANDONO",13.82,1.83,0.00,0.00,17.96,66.37,0.00
"NO ABANDONO",11.01,0.00,0.00,0.00,28.40,60.57,0.00
"NO ABANDONO",8.99,0.00,60.09,0.00,29.59,0.00,1.32
"NO ABANDONO",25.21,0.00,2.33,0.00,12.50,40.58,3.06
"NO ABANDONO",12.62,0.00,0.00,0.00,21.12,66.24,0.00
"NO ABANDONO",20.82,0.00,0.00,0.00,18.63,39.98,1.09
"NO ABANDONO",10.73,0.00,0.00,0.00,14.43,74.82,0.00
"NO ABANDONO",16.63,0.00,0.00,0.00,40.87,42.48,0.00
"NO ABANDONO",12.80,0.00,0.00,4.15,11.19,71.85,0.00
"NO ABANDONO",9.39,6.77,0.00,0.00,11.14,71.57,1.11
"NO ABANDONO",28.54,0.00,0.00,0.00,26.21,43.52,1.71
"NO ABANDONO",14.63,0.00,0.00,1.52,25.90,57.93,0.00
"NO ABANDONO",8.00,0.00,0.00,4.95,30.98,56.05,0.00
"NO ABANDONO",18.81,0.00,0.00,0.00,70.90,0.00,10.28
"NO ABANDONO",9.55,0.00,0.00,6.25,17.27,66.91,0.00
"NO ABANDONO",8.84,0.00,0.00,3.06,25.00,63.08,0.00
"NO ABANDONO",6.70,0.00,0.00,3.79,26.55,62.94,0.00
"NO ABANDONO",2.39,0.00,0.00,8.02,48.24,41.33,0.00
"NO ABANDONO",12.61,5.81,0.00,0.00,32.40,49.15,0.00
"NO ABANDONO",21.53,0.00,0.00,1.35,28.09,37.16,0.00
"NO ABANDONO",22.53,0.00,0.00,0.00,43.46,33.99,0.00
"NO ABANDONO",3.49,0.00,0.00,4.08,28.23,51.50,1.30
"NO ABANDONO",13.27,6.49,0.00,3.17,7.18,68.73,1.14
"NO ABANDONO",6.32,6.51,0.00,0.00,26.92,56.36,3.86
"NO ABANDONO",8.91,0.00,0.00,0.00,12.97,75.07,3.03
"NO ABANDONO",13.75,0.00,0.00,3.35,19.53,56.51,6.84
"NO ABANDONO",4.26,3.37,0.00,4.14,31.38,56.84,0.00
"NO ABANDONO",6.74,0.00,0.00,2.27,39.12,48.39,3.45
"NO ABANDONO",50.36,1.22,30.54,0.00,12.63,5.22,0.00
"NO ABANDONO",18.20,0.00,0.00,1.54,24.76,55.48,0.00
"NO ABANDONO",61.99,0.00,0.00,0.00,16.65,13.68,0.00
"NO ABANDONO",9.70,0.00,51.27,1.79,29.63,0.00,0.00
"NO ABANDONO",26.89,0.00,0.00,1.80,30.97,40.31,0.00
"NO ABANDONO",8.40,0.00,0.00,8.09,36.78,42.76,3.95
"NO ABANDONO",15.65,0.00,0.00,2.29,47.88,21.14,0.00
"NO ABANDONO",25.90,1.58,29.39,0.00,43.12,0.00,0.00
"NO ABANDONO",5.39,2.71,42.35,0.00,42.34,0.00,4.29
"NO ABANDONO",0.00,1.33,40.45,4.89,43.22,0.00,10.09
"NO ABANDONO",3.38,3.95,48.96,5.33,32.57,0.00,5.78
"NO ABANDONO",2.91,0.00,0.00,0.00,55.29,41.79,0.00
"NO ABANDONO",29.16,0.00,0.00,0.00,24.09,44.88,1.85
"NO ABANDONO",3.03,0.00,0.00,0.00,9.18,82.14,5.63
"NO ABANDONO",20.84,0.00,56.03,0.00,20.94,0.00,2.17
"NO ABANDONO",9.01,0.00,0.00,2.71,19.84,66.64,1.78
"NO ABANDONO",10.56,0.00,0.00,4.32,17.58,65.80,1.71
"NO ABANDONO",7.04,0.00,53.97,4.67,21.79,12.51,0.00
"NO ABANDONO",35.73,0.00,40.92,0.00,23.33,0.00,0.00
"NO ABANDONO",5.24,0.00,0.00,4.41,19.24,71.08,0.00
"NO ABANDONO",39.48,0.00,0.00,0.00,17.14,43.37,0.00
"NO ABANDONO",8.83,0.00,0.00,0.00,9.31,76.29,5.55
"NO ABANDONO",10.20,0.00,0.00,0.00,3.99,80.08,5.72
"NO ABANDONO",17.35,0.00,0.00,0.00,45.84,36.80,0.00
"NO ABANDONO",32.84,0.00,17.67,5.35,42.80,0.00,1.31
"NO ABANDONO",10.22,14.70,0.00,0.00,2.75,49.14,1.86
"NO ABANDONO",15.75,0.00,59.39,2.62,22.22,0.00,0.00
"ABANDONO",0.00,35.61,18.80,1.58,15.41,28.57,0.00
"NO ABANDONO",21.84,0.00,0.00,0.00,8.62,63.68,5.85
"NO ABANDONO",9.25,0.00,0.00,0.00,42.20,45.02,3.51
"NO ABANDONO",18.40,0.00,0.00,2.12,32.38,47.09,0.00
"NO ABANDONO",14.71,0.00,0.00,0.00,36.55,46.07,2.65
"NO ABANDONO",23.54,0.00,34.54,0.00,41.91,0.00,0.00
"NO ABANDONO",48.46,0.00,24.39,1.10,15.02,0.00,0.00
"NO ABANDONO",32.17,0.00,44.26,1.06,8.41,0.00,1.79
"NO ABANDONO",28.64,55.99,0.00,8.20,6.01,0.00,1.13
"NO ABANDONO",40.99,7.00,0.00,24.70,26.23,0.00,0.00
"NO ABANDONO",50.44,0.00,0.00,0.00,39.54,0.00,10.01
"NO ABANDONO",10.78,0.00,67.34,3.09,17.41,0.00,1.35
"NO ABANDONO",8.25,6.99,55.09,0.00,23.97,0.00,5.67
"NO ABANDONO",18.72,0.00,0.00,1.51,21.32,53.32,5.11
"NO ABANDONO",16.49,0.00,52.21,16.99,12.28,0.00,2.01
"NO ABANDONO",24.24,0.00,0.00,0.00,30.22,0.00,3.21
"NO ABANDONO",25.64,0.00,53.90,3.85,15.24,0.00,1.35
"NO ABANDONO",25.71,21.46,34.33,0.00,18.48,0.00,0.00
"NO ABANDONO",33.45,0.00,0.00,0.00,13.97,52.57,0.00
"ABANDONO",12.91,4.18,53.06,20.29,8.05,0.00,1.48
"NO ABANDONO",27.65,0.00,50.56,6.25,15.52,0.00,0.00
"ABANDONO",23.86,6.98,28.48,35.92,0.00,2.26,2.47
"ABANDONO",7.08,67.03,6.72,1.29,0.00,0.00,17.85
"NO ABANDONO",30.86,0.00,48.18,0.00,19.61,0.00,0.00
"NO ABANDONO",37.86,0.00,52.93,2.95,6.23,0.00,0.00
"ABANDONO",0.00,59.08,0.00,16.12,24.79,0.00,0.00
"NO ABANDONO",20.69,0.00,63.55,3.68,12.06,0.00,0.00
"NO ABANDONO",0.00,0.00,53.10,7.44,26.03,0.00,6.61
"NO ABANDONO",26.87,0.00,37.95,8.16,27.00,0.00,0.00
"NO ABANDONO",32.82,5.62,29.41,11.98,13.86,0.00,6.27
"ABANDONO",8.64,73.46,0.00,5.07,0.00,0.00,12.81
"NO ABANDONO",53.42,0.00,41.25,0.00,5.31,0.00,0.00
"NO ABANDONO",14.31,0.00,68.79,4.24,6.05,0.00,6.59
"NO ABANDONO",20.69,3.11,56.54,3.43,16.21,0.00,0.00
"NO ABANDONO",32.08,0.00,43.46,0.00,21.98,0.00,2.46
"NO ABANDONO",45.91,0.00,46.88,0.00,7.19,0.00,0.00
"ABANDONO",18.49,62.25,5.38,0.00,9.58,0.00,4.27
"NO ABANDONO",36.17,0.00,54.10,6.61,3.10,0.00,0.00
"NO ABANDONO",26.33,0.00,49.08,6.17,18.41,0.00,0.00
"ABANDONO",0.00,66.41,0.00,22.78,10.80,0.00,0.00
"NO ABANDONO",40.14,12.61,38.20,3.66,5.37,0.00,0.00
"NO ABANDONO",37.90,0.00,27.72,0.00,27.49,0.00,6.87
"NO ABANDONO",21.72,0.00,46.08,4.72,16.19,0.00,11.27
"NO ABANDONO",27.86,0.00,47.00,0.00,19.09,0.00,6.03
"NO ABANDONO",37.52,0.00,44.13,2.84,9.86,0.00,5.63
"NO ABANDONO",31.17,0.00,50.91,2.43,15.47,0.00,0.00
"ABANDONO",0.00,27.96,50.90,1.73,3.23,0.00,16.16
"NO ABANDONO",0.00,51.06,0.00,44.48,4.45,0.00,0.00
"NO ABANDONO",21.16,3.84,46.69,1.21,22.87,0.00,4.21
"NO ABANDONO",20.97,0.00,43.66,4.98,24.54,0.00,5.82
"ABANDONO",12.01,73.11,0.00,10.86,1.35,0.00,2.65
"NO ABANDONO",29.48,0.00,46.45,2.34,17.68,0.00,0.00
"NO ABANDONO",21.78,2.23,41.06,0.00,25.85,0.00,9.06
"NO ABANDONO",57.40,0.00,31.15,0.00,11.44,0.00,0.00
"NO ABANDONO",42.95,4.34,32.35,0.00,20.34,0.00,0.00
"NO ABANDONO",35.78,0.00,24.02,5.48,20.28,0.00,14.42
"NO ABANDONO",41.40,0.00,19.91,15.38,16.99,0.00,2.36
"ABANDONO",18.71,46.06,9.33,16.63,7.42,0.00,1.82
"NO ABANDONO",24.46,0.00,64.98,0.00,8.36,0.00,2.18
"NO ABANDONO",29.01,1.08,44.62,7.67,15.97,0.00,1.63
"NO ABANDONO",28.24,11.88,41.06,2.94,15.85,0.00,0.00
"NO ABANDONO",35.64,0.00,48.83,3.97,11.53,0.00,0.00
"NO ABANDONO",45.81,0.00,45.58,0.00,8.59,0.00,0.00
"NO ABANDONO",24.12,57.52,0.00,8.06,10.29,0.00,0.00
"NO ABANDONO",12.76,0.00,44.79,0.00,42.43,0.00,0.00
"NO ABANDONO",31.80,0.00,51.28,12.87,4.02,0.00,0.00
"NO ABANDONO",41.58,0.00,28.73,9.95,15.08,0.00,4.63
"ABANDONO",2.05,55.45,2.82,7.00,21.03,0.00,11.61
"ABANDONO",18.42,60.85,0.00,0.00,4.18,15.18,1.34
"NO ABANDONO",64.52,0.00,1.56,11.80,20.25,0.00,1.84
"NO ABANDONO",26.18,0.00,55.35,9.27,2.43,0.00,6.75
"NO ABANDONO",28.76,0.00,46.78,10.56,13.89,0.00,0.00
"NO ABANDONO",46.83,0.00,35.35,6.49,11.31,0.00,0.00
"ABANDONO",29.50,55.31,0.00,7.13,8.05,0.00,0.00
"NO ABANDONO",29.46,0.00,52.32,7.63,10.57,0.00,0.00
"NO ABANDONO",46.65,0.00,37.06,5.69,9.47,0.00,1.10
"NO ABANDONO",32.07,2.85,42.74,6.24,16.06,0.00,0.00
"NO ABANDONO",30.92,0.00,48.77,0.00,20.30,0.00,0.00
"ABANDONO",8.77,39.50,14.74,21.23,10.02,0.00,5.71
"NO ABANDONO",35.73,12.73,35.20,1.70,14.61,0.00,0.00
"ABANDONO",11.16,66.62,0.00,16.30,5.89,0.00,0.00
"ABANDONO",38.57,60.30,0.00,0.00,1.12,0.00,0.00
"NO ABANDONO",38.62,0.00,46.50,0.00,14.87,0.00,0.00
"NO ABANDONO",33.32,0.00,46.10,0.00,20.57,0.00,0.00
"NO ABANDONO",52.04,0.00,41.04,0.00,6.91,0.00,0.00
"ABANDONO",20.57,64.55,0.00,6.89,3.82,0.00,0.00
"ABANDONO",0.00,69.74,8.37,19.18,2.69,0.00,0.00
"ABANDONO",0.00,76.14,0.00,3.99,5.49,0.00,1.58
"ABANDONO",0.00,68.24,0.00,5.55,1.86,0.00,0.00
"ABANDONO",28.44,56.65,0.00,2.27,8.84,0.00,0.00
"NO ABANDONO",19.11,0.00,53.94,15.14,11.79,0.00,0.00
"ABANDONO",25.90,50.73,0.00,5.86,1.21,0.00,6.44
"NO ABANDONO",31.80,0.00,49.88,0.00,12.81,0.00,0.00
"NO ABANDONO",30.35,0.00,48.19,4.67,9.66,0.00,7.10
"ABANDONO",12.53,54.05,18.74,2.07,0.00,0.00,12.58
"ABANDONO",14.92,57.69,16.02,11.34,0.00,0.00,0.00
"ABANDONO",0.00,87.48,9.65,2.86,0.00,0.00,0.00
"ABANDONO",0.00,60.15,0.00,28.49,0.00,0.00,8.55
"NO ABANDONO",0.00,1.69,49.36,38.31,7.84,0.00,2.77
"NO ABANDONO",27.89,2.80,0.00,6.27,23.88,39.14,0.00
"ABANDONO",0.00,18.94,0.00,76.97,4.07,0.00,0.00
"NO ABANDONO",27.13,1.57,51.56,0.00,19.72,0.00,0.00
"NO ABANDONO",24.03,0.00,0.00,10.82,33.49,28.76,2.87
"NO ABANDONO",7.42,4.48,0.00,11.75,10.48,64.44,1.41
"NO ABANDONO",25.87,0.00,30.47,8.54,10.69,0.00,2.72
"NO ABANDONO",32.63,0.00,24.54,8.86,17.13,0.00,0.00
"NO ABANDONO",0.00,28.36,40.43,0.00,12.05,0.00,19.14
"NO ABANDONO",47.09,0.00,31.00,10.24,10.02,0.00,1.63
"ABANDONO",19.64,44.02,0.00,2.09,5.11,1.18,27.93
"ABANDONO",19.36,47.44,0.00,11.50,2.56,0.00,3.57
"ABANDONO",11.75,60.06,0.00,2.10,7.59,0.00,18.47
"NO ABANDONO",58.42,4.23,26.61,2.50,7.10,0.00,1.11
"NO ABANDONO",44.77,0.00,35.50,0.00,16.39,0.00,3.31
"ABANDONO",30.42,59.83,0.00,0.00,9.73,0.00,0.00
"NO ABANDONO",38.81,10.73,33.26,17.18,0.00,0.00,0.00
"ABANDONO",18.05,58.55,5.94,0.00,0.00,0.00,17.44
"ABANDONO",26.82,67.47,0.00,0.00,5.70,0.00,0.00
"NO ABANDONO",52.53,0.00,35.17,3.02,9.25,0.00,0.00
"ABANDONO",17.14,2.52,12.99,26.14,35.76,0.00,5.43
"NO ABANDONO",1.29,16.09,0.00,12.64,37.50,29.98,2.47
"ABANDONO",0.00,57.82,0.00,14.44,19.12,0.00,8.60
"ABANDONO",24.06,69.21,0.00,0.00,6.71,0.00,0.00
"NO ABANDONO",37.28,0.00,37.44,2.43,22.83,0.00,0.00
"NO ABANDONO",55.44,0.00,41.66,2.89,0.00,0.00,0.00
"NO ABANDONO",14.35,0.00,0.00,3.15,0.00,78.88,3.60
"ABANDONO",11.79,6.82,43.89,26.50,10.97,0.00,0.00
"NO ABANDONO",46.82,0.00,48.18,0.00,4.98,0.00,0.00
"NO ABANDONO",30.74,15.67,38.37,3.45,11.74,0.00,0.00
"ABANDONO",19.51,58.78,0.00,6.11,2.26,0.00,13.32
"NO ABANDONO",7.66,0.00,0.00,13.46,15.86,60.43,2.56
"NO ABANDONO",29.00,0.00,37.86,17.65,15.47,0.00,0.00
"NO ABANDONO",36.57,0.00,37.12,0.00,26.30,0.00,0.00
"NO ABANDONO",11.19,0.00,0.00,8.06,23.15,57.57,0.00
"ABANDONO",19.92,17.78,5.51,49.83,6.93,0.00,0.00
"NO ABANDONO",9.44,0.00,0.00,16.61,13.92,60.01,0.00
"NO ABANDONO",13.15,0.00,0.00,18.01,7.07,61.75,0.00
"NO ABANDONO",7.60,0.00,0.00,14.01,6.50,70.49,1.37
"NO ABANDONO",0.00,0.00,0.00,20.53,19.28,55.34,4.82
"NO ABANDONO",4.94,0.00,0.00,11.97,14.24,68.84,0.00
"NO ABANDONO",11.31,0.00,0.00,4.08,19.29,58.56,6.74
"ABANDONO",12.55,2.52,27.62,40.67,16.62,0.00,0.00
"ABANDONO",0.00,30.78,14.70,50.64,3.86,0.00,0.00
"NO ABANDONO",2.71,0.00,0.00,28.39,6.22,62.66,0.00
"NO ABANDONO",16.00,0.00,0.00,0.00,26.12,44.47,0.00
"ABANDONO",9.29,28.92,0.00,19.52,34.79,0.00,0.00
"NO ABANDONO",13.20,0.00,0.00,5.93,34.25,43.64,2.96
"NO ABANDONO",9.20,0.00,60.46,1.52,21.80,0.00,6.99
"NO ABANDONO",23.32,0.00,46.82,4.44,23.55,0.00,1.85
"NO ABANDONO",35.60,0.00,57.51,0.00,5.22,0.00,1.65
"ABANDONO",0.00,48.58,0.00,35.05,3.11,0.00,0.00
"NO ABANDONO",55.54,0.00,44.45,0.00,0.00,0.00,0.00
"NO ABANDONO",22.37,0.00,41.35,23.17,11.31,0.00,1.78
"NO ABANDONO",13.98,0.00,0.00,1.38,38.94,38.73,6.94
"ABANDONO",39.36,58.73,0.00,0.00,1.90,0.00,0.00
"NO ABANDONO",16.87,0.00,0.00,3.05,30.97,38.73,10.35
"NO ABANDONO",19.84,0.00,49.02,4.74,26.39,0.00,0.00
"NO ABANDONO",22.76,0.00,0.00,5.10,27.58,44.54,0.00
"NO ABANDONO",16.41,0.00,0.00,4.91,7.57,63.25,7.84
"ABANDONO",0.00,47.21,0.00,19.59,1.66,17.76,13.76
"ABANDONO",10.33,12.55,0.00,23.47,29.42,0.00,0.00
"ABANDONO",24.11,49.88,10.02,5.45,6.30,0.00,4.21
"ABANDONO",3.84,62.77,0.00,16.12,17.25,0.00,0.00
"ABANDONO",34.28,55.26,0.00,1.85,3.43,0.00,3.43
"ABANDONO",16.81,55.54,1.79,20.18,5.66,0.00,0.00
"ABANDONO",17.93,48.06,22.09,5.64,5.01,0.00,1.25
"NO ABANDONO",14.52,0.00,0.00,2.55,28.99,47.34,6.58
"NO ABANDONO",8.08,17.13,47.16,20.12,6.32,0.00,1.16
"NO ABANDONO",43.61,0.00,44.62,0.00,8.87,0.00,2.88
"NO ABANDONO",22.76,0.00,43.57,6.02,18.26,0.00,0.00
"NO ABANDONO",56.26,0.00,33.15,0.00,10.57,0.00,0.00
"NO ABANDONO",43.83,5.42,19.70,11.00,20.02,0.00,0.00
"NO ABANDONO",43.15,6.37,38.01,0.00,12.45,0.00,0.00
"NO ABANDONO",42.22,1.41,33.23,1.71,12.90,0.00,0.00
"ABANDONO",0.00,55.15,0.00,3.89,14.50,0.00,15.07
"NO ABANDONO",44.41,0.00,40.98,6.93,7.66,0.00,0.00
"NO ABANDONO",0.00,100.00,0.00,0.00,0.00,0.00,0.00
"ABANDONO",26.82,39.76,12.36,2.19,3.01,0.00,15.83
"ABANDONO",0.00,53.68,0.00,16.59,16.69,0.00,0.00
"NO ABANDONO",9.83,0.00,59.19,3.13,21.84,0.00,5.99
"NO ABANDONO",7.75,0.00,51.65,9.48,31.10,0.00,0.00
"ABANDONO",4.33,5.29,1.45,43.18,26.62,0.00,0.00
"ABANDONO",11.67,66.51,3.11,4.84,0.00,6.74,7.11
"NO ABANDONO",25.19,0.00,47.58,1.25,19.66,0.00,6.30
"ABANDONO",0.00,35.70,27.11,22.35,14.82,0.00,0.00
"NO ABANDONO",22.43,20.46,38.64,0.00,18.44,0.00,0.00
"NO ABANDONO",29.02,1.09,51.88,14.50,3.49,0.00,0.00
"NO ABANDONO",11.41,8.20,49.93,0.00,24.64,0.00,5.81
"ABANDONO",18.63,21.50,0.00,34.56,25.29,0.00,0.00
"NO ABANDONO",80.30,0.00,0.00,15.36,0.00,0.00,4.33
"NO ABANDONO",26.10,3.35,43.98,11.57,11.53,0.00,3.45
"NO ABANDONO",43.94,0.00,40.46,0.00,15.58,0.00,0.00
"NO ABANDONO",23.04,0.00,49.49,15.48,11.97,0.00,0.00
"NO ABANDONO",3.71,0.00,50.13,11.26,29.79,0.00,5.09
"ABANDONO",4.49,42.56,13.15,10.99,28.78,0.00,0.00
"ABANDONO",14.93,45.58,8.24,27.28,0.00,0.00,2.17
"NO ABANDONO",9.87,7.84,0.00,17.09,28.29,35.27,1.61
"ABANDONO",32.32,51.13,0.00,3.07,8.56,0.00,4.89
"ABANDONO",5.22,41.37,0.00,46.55,6.84,0.00,0.00
"NO ABANDONO",31.77,0.00,0.00,4.39,16.11,47.71,0.00
"NO ABANDONO",4.84,0.00,0.00,1.48,4.99,87.60,1.07
"ABANDONO",0.00,35.95,31.66,25.04,3.97,0.00,3.36
"NO ABANDONO",40.87,0.00,24.88,27.68,2.38,0.00,4.17
"NO ABANDONO",64.25,0.00,20.48,9.36,5.89,0.00,0.00
"NO ABANDONO",30.17,0.00,38.05,0.00,28.90,0.00,2.86
"NO ABANDONO",40.63,0.00,18.36,11.92,5.36,0.00,23.71
"NO ABANDONO",20.83,0.00,29.64,10.38,27.42,0.00,11.71
"NO ABANDONO",18.90,0.00,41.61,5.44,31.29,0.00,2.74
"NO ABANDONO",37.17,0.00,46.19,2.12,2.34,0.00,12.16
"NO ABANDONO",43.40,0.00,29.43,3.74,15.32,0.00,8.08
"NO ABANDONO",31.08,0.00,26.85,0.00,24.69,0.00,17.35
"NO ABANDONO",14.94,0.00,0.00,10.72,34.80,0.00,39.52
"ABANDONO",23.09,1.96,0.00,50.36,22.45,0.00,2.11
"ABANDONO",21.22,46.65,0.00,14.86,7.98,0.00,9.27
"ABANDONO",13.10,76.83,0.00,1.74,8.31,0.00,0.00
"NO ABANDONO",33.47,0.00,42.08,24.43,0.00,0.00,0.00
"ABANDONO",12.52,61.70,0.00,24.53,1.23,0.00,0.00
"NO ABANDONO",32.11,0.00,64.10,3.77,0.00,0.00,0.00
"ABANDONO",1.71,80.16,0.00,7.31,10.80,0.00,0.00
"NO ABANDONO",13.27,1.49,41.58,1.26,31.75,0.00,10.61
"NO ABANDONO",15.75,0.00,0.00,0.00,25.14,49.51,9.58
"NO ABANDONO",38.07,0.00,28.52,0.00,10.72,0.00,7.47
"NO ABANDONO",19.46,0.00,0.00,0.00,25.56,53.41,1.54
"NO ABANDONO",4.82,17.22,47.24,6.29,17.20,0.00,7.21
"NO ABANDONO",12.04,0.00,49.12,17.74,21.08,0.00,0.00
"NO ABANDONO",21.31,2.71,49.42,0.00,21.69,0.00,4.85
"ABANDONO",0.00,4.88,66.56,28.54,0.00,0.00,0.00
"NO ABANDONO",7.71,0.00,0.00,22.28,33.08,0.00,1.85
"NO ABANDONO",39.18,0.00,0.00,0.00,15.48,44.16,1.16
"NO ABANDONO",2.15,0.00,62.10,1.35,14.96,0.00,19.42
"NO ABANDONO",1.83,0.00,0.00,11.37,13.02,72.03,1.72
"NO ABANDONO",22.76,0.00,0.00,2.39,25.21,44.84,4.78
"ABANDONO",20.64,28.26,1.06,32.43,6.35,0.00,5.02
"ABANDONO",17.86,59.18,6.07,0.00,5.24,0.00,11.63
"ABANDONO",14.66,61.58,12.71,5.90,0.00,0.00,5.11
"NO ABANDONO",57.78,0.00,36.34,0.00,5.87,0.00,0.00
"NO ABANDONO",37.23,2.13,47.07,0.00,13.55,0.00,0.00
"ABANDONO",12.48,3.18,0.00,74.51,4.51,0.00,5.29
"ABANDONO",0.00,71.27,0.00,1.59,8.82,0.00,18.30
"NO ABANDONO",15.58,0.00,35.98,31.29,12.85,0.00,2.83
"ABANDONO",21.21,62.15,0.00,16.63,0.00,0.00,0.00
"NO ABANDONO",29.43,0.00,36.03,34.52,0.00,0.00,0.00
"NO ABANDONO",49.12,4.31,26.95,1.34,12.05,0.00,6.20
"NO ABANDONO",9.16,7.82,0.00,13.95,6.05,52.68,10.31
"NO ABANDONO",47.18,0.00,41.94,10.87,0.00,0.00,0.00
"NO ABANDONO",36.17,0.00,42.63,7.26,13.92,0.00,0.00
"ABANDONO",14.72,54.98,0.00,3.41,6.89,0.00,19.98
"ABANDONO",6.02,70.39,0.00,6.54,0.00,0.00,17.03
"NO ABANDONO",8.33,0.00,65.71,4.63,19.23,0.00,2.07
"NO ABANDONO",32.46,0.00,41.52,26.00,0.00,0.00,0.00
"ABANDONO",18.88,58.94,5.92,2.14,0.00,0.00,14.09
"NO ABANDONO",46.57,6.54,40.29,6.58,0.00,0.00,0.00
"NO ABANDONO",40.61,16.30,34.08,7.51,1.48,0.00,0.00
"ABANDONO",31.51,49.06,10.45,8.96,0.00,0.00,0.00
"NO ABANDONO",35.90,0.00,34.89,27.14,2.05,0.00,0.00
"ABANDONO",19.97,31.42,0.00,15.92,1.40,7.86,5.94
"NO ABANDONO",24.83,2.32,57.33,0.00,0.00,0.00,15.50
"NO ABANDONO",34.19,0.00,42.41,23.38,0.00,0.00,0.00
"NO ABANDONO",27.73,0.00,45.52,7.72,15.72,0.00,3.29
"ABANDONO",7.82,56.52,0.00,22.85,7.18,0.00,5.61
"ABANDONO",0.00,64.75,17.55,15.64,0.00,0.00,2.04
"NO ABANDONO",23.50,0.00,26.26,27.15,23.08,0.00,0.00
"ABANDONO",29.17,63.04,0.00,7.78,0.00,0.00,0.00
"NO ABANDONO",68.52,8.28,19.81,3.38,0.00,0.00,0.00
"NO ABANDONO",40.30,0.00,39.60,20.08,0.00,0.00,0.00
"ABANDONO",12.88,58.25,0.00,28.86,0.00,0.00,0.00
"ABANDONO",27.67,5.63,12.77,53.91,0.00,0.00,0.00
"NO ABANDONO",53.71,0.00,46.28,0.00,0.00,0.00,0.00
"ABANDONO",20.75,13.06,32.14,34.03,0.00,0.00,0.00
"NO ABANDONO",24.96,7.57,42.54,15.31,0.00,9.60,0.00
"ABANDONO",23.00,47.70,9.26,13.57,0.00,0.00,6.45
"NO ABANDONO",38.26,0.00,23.88,3.50,31.55,0.00,2.79
"ABANDONO",27.46,45.00,19.83,7.68,0.00,0.00,0.00
"NO ABANDONO",6.98,0.00,0.00,1.16,31.83,49.62,10.37
"NO ABANDONO",5.41,0.00,0.00,0.00,32.93,54.08,7.55
"NO ABANDONO",54.30,0.00,36.09,1.98,7.61,0.00,0.00
"NO ABANDONO",28.24,0.00,49.02,0.00,22.73,0.00,0.00
"NO ABANDONO",50.04,0.00,31.73,2.42,15.79,0.00,0.00
"NO ABANDONO",50.60,4.05,1.73,2.43,14.80,22.28,4.09
"NO ABANDONO",48.74,0.00,7.10,24.92,9.79,0.00,9.42
"NO ABANDONO",22.95,0.00,41.28,0.00,17.41,0.00,11.57
"NO ABANDONO",30.04,0.00,23.02,15.21,18.26,0.00,13.45
"NO ABANDONO",11.46,0.00,0.00,1.09,46.55,27.62,13.26
"ABANDONO",4.46,61.32,0.00,7.45,23.64,0.00,1.21
"ABANDONO",20.05,53.23,0.00,10.98,1.41,0.00,14.31
"ABANDONO",7.93,57.69,0.00,16.66,17.70,0.00,0.00
"ABANDONO",14.24,26.11,29.31,1.77,8.97,0.00,13.92
"NO ABANDONO",50.54,0.00,37.28,0.00,12.17,0.00,0.00
"ABANDONO",17.97,65.45,0.00,12.18,0.00,0.00,3.16
"NO ABANDONO",35.85,0.00,0.00,0.00,0.00,41.97,22.17
"ABANDONO",10.44,6.35,15.51,49.49,15.08,0.00,3.09
"ABANDONO",22.09,63.67,2.45,1.82,9.94,0.00,0.00
"NO ABANDONO",20.22,11.72,34.69,0.00,33.35,0.00,0.00
"NO ABANDONO",57.60,2.36,0.00,11.79,27.16,0.00,1.06
"ABANDONO",17.45,48.92,0.00,15.25,11.42,0.00,6.93
"ABANDONO",27.74,54.09,0.00,0.00,9.91,0.00,8.23
"ABANDONO",35.96,54.73,0.00,6.65,0.00,0.00,2.64
"ABANDONO",0.00,44.75,21.38,15.15,18.70,0.00,0.00
"ABANDONO",29.60,46.65,2.17,14.86,6.70,0.00,0.00
"NO ABANDONO",15.18,0.00,38.18,21.19,14.96,0.00,10.46
"ABANDONO",0.00,6.72,0.00,84.31,8.96,0.00,0.00
"ABANDONO",18.88,50.46,4.22,24.02,2.39,0.00,0.00
"ABANDONO",9.69,57.39,0.00,21.43,11.47,0.00,0.00
"ABANDONO",10.23,48.61,8.31,27.56,5.27,0.00,0.00
"ABANDONO",9.46,68.08,0.00,10.32,9.38,0.00,2.75
"NO ABANDONO",13.61,0.00,56.56,3.81,21.57,0.00,4.42
"ABANDONO",10.13,36.54,5.84,0.00,2.14,0.00,45.33
"NO ABANDONO",17.12,0.00,56.52,19.10,7.25,0.00,0.00
"NO ABANDONO",32.88,0.00,41.21,17.52,0.00,0.00,2.76
"ABANDONO",12.86,50.19,14.24,5.21,1.68,9.47,6.33
