"fot_codigo","POR_CULT","POR_CIELO","POR_PAISAJE","PAN_DET","HERBACEO O LENOSO","AB_REV"
"2701529",25.49,28.05,0.00,"Panorámica","H",0
"2701926",26.62,30.57,2.53,"Panorámica","H",0
"2701962",31.18,30.24,1.40,"Panorámica","H",0
"2703696",59.29,14.82,6.75,"Panorámica","H",0
"2703883",55.23,12.08,10.08,"Panorámica","H",0
"2703884",22.63,22.17,9.52,"Panorámica","H",0
"2703885",54.95,28.12,7.01,"Panorámica","H",0
"2704000",53.25,9.32,5.51,"Panorámica","H",0
"2704284",32.18,58.89,0.00,"Panorámica","H",0
"2704286",33.04,52.12,6.90,"Panorámica","H",0
"2704287",52.51,36.01,7.07,"Panorámica","H",0
"2704304",16.62,33.42,0.00,"Panorámica","H",0
"2704348",13.63,37.63,5.07,"Panorámica","H",0
"2704674",28.37,13.39,5.56,"Panorámica","H",0
"2704929",39.75,20.62,2.37,"Panorámica","H",0
"2705517",36.11,30.89,1.57,"Panorámica","H",0
"2705520",50.11,19.35,3.17,"Panorámica","H",0
"2705530",43.18,41.09,1.90,"Panorámica","H",0
"2705533",45.99,15.56,0.00,"Panorámica","H",0
"2705534",42.59,12.31,0.00,"Panorámica","H",0
"2705537",57.86,10.03,0.00,"Panorámica","H",0
"2705616",14.49,28.84,0.00,"Panorámica","H",0
"2705621",15.81,15.87,1.36,"Panorámica","H",0
"2705624",22.79,26.17,1.02,"Panorámica","H",0
"2705631",43.78,26.65,2.21,"Panorámica","H",0
"2706122",38.85,33.20,3.62,"Panorámica","H",0
"2706127",29.10,17.87,2.68,"Panorámica","H",0
"2706428",13.73,30.00,2.17,"Panorámica","H",0
"2706433",10.42,25.82,2.47,"Panorámica","H",0
"2706434",26.96,22.08,1.46,"Panorámica","H",0
"2706622",34.01,31.81,0.00,"Panorámica","H",0
"2706634",32.48,32.04,0.00,"Panorámica","H",0
"2706636",26.61,29.26,2.30,"Panorámica","H",0
"2707304",51.07,27.18,0.00,"Panorámica","H",0
"2708261",8.94,38.38,4.01,"Panorámica","H",0
"2708512",52.25,26.00,3.20,"Panorámica","H",0
"2708523",14.80,32.10,2.18,"Panorámica","H",0
"2716223",52.11,29.22,0.00,"Panorámica","H",0
"2716226",61.84,29.01,0.00,"Panorámica","H",0
"2716241",37.20,44.71,0.00,"Panorámica","H",0
"2716243",31.75,54.28,0.00,"Panorámica","H",0
"2716245",34.32,30.81,0.00,"Panorámica","H",0
"2723628",52.42,11.59,10.83,"Panorámica","H",0
"2723643",28.90,23.81,10.96,"Panorámica","H",0
"2723647",41.75,32.09,0.00,"Panorámica","H",0
"2723667",17.81,45.93,4.20,"Panorámica","H",0
"2723674",55.97,19.06,15.50,"Panorámica","H",0
"2723675",32.11,46.91,14.75,"Panorámica","H",0
"2723689",9.83,27.32,2.85,"Panorámica","H",0
"2723740",55.47,21.28,2.47,"Panorámica","H",0
"2723743",32.33,16.71,0.00,"Panorámica","H",0
"2723750",46.57,25.21,2.73,"Panorámica","H",0
"2723751",28.88,28.00,5.00,"Panorámica","H",0
"2723932",20.91,30.89,0.00,"Panorámica","H",0
"2723949",17.10,8.15,0.00,"Panorámica","H",0
"2724009",28.44,21.30,3.04,"Panorámica","H",0
"2725386",11.97,22.45,0.00,"Panorámica","H",0
"2725391",49.23,44.74,0.00,"Panorámica","H",0
"2725408",51.06,44.89,2.03,"Panorámica","H",0
"2725410",66.11,28.58,2.02,"Panorámica","H",0
"2725507",22.33,47.32,2.02,"Panorámica","H",0
"2725509",50.09,27.95,0.00,"Panorámica","H",0
"2725536",16.88,33.93,0.00,"Panorámica","H",0
"2725574",32.14,24.76,2.09,"Panorámica","H",0
"2725595",14.53,2.76,0.00,"Panorámica","H",0
"2725596",10.53,53.91,0.00,"Panorámica","H",0
"2725597",23.88,41.47,4.08,"Panorámica","H",0
"2725605",26.37,37.87,1.87,"Panorámica","H",0
"2725660",14.91,52.67,0.00,"Panorámica","H",0
"2726067",23.10,7.57,0.00,"Panorámica","H",0
"2726247",64.21,7.58,0.00,"Detalle","H",0
"2726252",31.67,27.93,0.00,"Panorámica","H",0
"2726257",64.26,26.02,0.00,"Panorámica","H",0
"2726270",58.01,28.44,0.00,"Panorámica","H",0
"2726274",30.19,26.52,2.13,"Panorámica","H",0
"2726276",34.11,49.44,2.32,"Panorámica","H",0
"2726293",61.04,18.63,0.00,"Panorámica","H",0
"2726301",28.68,28.25,0.00,"Panorámica","H",0
"2726303",41.13,27.02,0.00,"Panorámica","H",0
"2726308",14.20,19.83,1.10,"Panorámica","H",0
"2726327",24.56,20.49,3.75,"Panorámica","H",0
"2726349",22.74,30.64,1.69,"Panorámica","H",0
"2726350",24.61,31.88,0.00,"Panorámica","H",0
"2726359",19.36,39.45,0.00,"Panorámica","H",0
"2726424",68.40,15.09,0.00,"Detalle","H",0
"2726426",16.16,42.67,0.00,"Panorámica","H",0
"2726817",17.40,30.80,1.84,"Panorámica","H",0
"2726948",19.63,51.64,0.00,"Panorámica","H",0
"2726960",23.42,50.03,0.00,"Panorámica","H",0
"2726961",29.62,13.92,0.00,"Panorámica","H",0
"2726984",29.71,25.70,0.00,"Panorámica","H",0
"2727073",25.06,44.25,1.67,"Panorámica","H",0
"2727151",24.01,39.56,0.00,"Panorámica","H",0
"2727157",15.90,42.12,1.25,"Panorámica","H",0
"2727164",34.48,34.03,0.00,"Panorámica","H",0
"2727165",29.60,41.56,0.00,"Panorámica","H",0
"2727168",33.61,47.49,0.00,"Panorámica","H",0
"2727170",33.61,47.49,0.00,"Panorámica","H",0
"2727175",22.52,51.85,0.00,"Panorámica","H",0
"2727183",7.44,50.31,0.00,"Panorámica","H",0
"2727185",28.08,53.20,0.00,"Panorámica","H",0
"2727186",28.08,53.20,0.00,"Panorámica","H",0
"2727224",37.71,34.07,0.00,"Panorámica","H",0
"2727231",18.50,40.48,0.00,"Panorámica","H",0
"2727259",24.08,29.80,1.20,"Panorámica","H",0
"2727287",41.37,38.96,0.00,"Panorámica","H",0
"2727289",41.37,38.96,0.00,"Panorámica","H",0
"2727316",39.05,39.71,0.00,"Panorámica","H",0
"2727326",77.70,5.94,0.00,"Detalle","H",0
"2727330",25.33,27.88,0.00,"Panorámica","H",0
"2727336",55.08,10.51,0.00,"Panorámica","H",0
"2727338",24.99,31.55,0.00,"Panorámica","H",0
"2727347",58.35,31.23,0.00,"Panorámica","H",0
"2727389",37.12,27.83,0.00,"Panorámica","H",0
"2727395",50.97,35.30,0.00,"Panorámica","H",0
"2727421",61.25,22.85,0.00,"Panorámica","H",0
"2727424",8.81,28.12,0.00,"Panorámica","H",0
"2727432",28.30,38.29,0.00,"Panorámica","H",0
"2727434",45.17,33.28,0.00,"Panorámica","H",0
"2727443",22.08,51.13,0.00,"Panorámica","H",0
"2727464",40.82,43.25,0.00,"Panorámica","H",0
"2727467",23.12,57.21,0.00,"Panorámica","H",0
"2727468",37.99,18.32,0.00,"Panorámica","H",0
"2727474",24.47,36.17,0.00,"Panorámica","H",0
"2727478",41.24,31.24,0.00,"Panorámica","H",0
"2727494",26.61,53.01,1.36,"Panorámica","H",0
"2727497",31.52,40.74,0.00,"Panorámica","H",0
"2727507",22.52,38.05,0.00,"Panorámica","H",0
"2727514",35.37,38.24,0.00,"Panorámica","H",0
"2727516",20.52,56.51,0.00,"Panorámica","H",0
"2727535",34.50,33.29,0.00,"Panorámica","H",0
"2727536",47.69,41.30,0.00,"Panorámica","H",0
"2727539",36.87,32.38,1.06,"Panorámica","H",0
"2727544",53.13,28.14,1.38,"Panorámica","H",0
"2727554",18.74,42.88,0.00,"Panorámica","H",0
"2727557",38.88,26.00,1.03,"Panorámica","H",0
"2727562",20.28,42.29,0.00,"Panorámica","H",0
"2727565",40.55,33.88,0.00,"Panorámica","H",0
"2727616",15.70,38.55,0.00,"Panorámica","H",0
"2727621",14.75,45.47,0.00,"Panorámica","H",0
"2727623",12.71,38.88,0.00,"Panorámica","H",0
"2727632",37.56,39.60,0.00,"Panorámica","H",0
"2727640",29.63,25.79,0.00,"Panorámica","H",0
"2727732",12.38,37.27,0.00,"Panorámica","H",0
"2727774",56.54,29.59,0.00,"Panorámica","H",0
"2727776",56.54,29.59,0.00,"Panorámica","H",0
"2727784",46.18,32.42,0.00,"Panorámica","H",0
"2727855",43.64,34.65,4.28,"Panorámica","H",0
"2727858",20.34,44.31,0.00,"Panorámica","H",0
"2727926",17.84,46.02,0.00,"Panorámica","H",0
"2727952",51.75,23.98,0.00,"Panorámica","H",0
"2727953",14.36,13.93,2.50,"Panorámica","H",0
"2727955",50.93,36.68,6.12,"Panorámica","H",0
"2727956",36.32,24.86,4.41,"Panorámica","H",0
"2728035",16.55,35.84,3.64,"Panorámica","H",0
"2728606",70.54,10.32,0.00,"Detalle","H",0
"2728660",64.11,33.69,0.00,"Panorámica","H",0
"2728669",22.25,54.95,0.00,"Panorámica","H",0
"2728671",30.19,51.61,0.00,"Panorámica","H",0
"2728716",13.62,30.24,0.00,"Panorámica","H",0
"2728719",24.88,38.77,0.00,"Panorámica","H",0
"2728770",74.19,18.02,0.00,"Detalle","H",0
"2728780",28.46,41.61,0.00,"Panorámica","H",0
"2728787",63.06,32.87,0.00,"Panorámica","H",0
"2728798",33.85,37.13,0.00,"Panorámica","H",0
"2728815",8.49,52.19,0.00,"Panorámica","H",0
"2728817",52.21,27.47,0.00,"Panorámica","H",0
"2728841",40.86,34.24,0.00,"Panorámica","H",0
"2728855",29.31,20.84,0.00,"Panorámica","H",0
"2728882",25.15,32.19,0.00,"Panorámica","H",0
"2728964",49.15,20.54,0.00,"Panorámica","H",0
"2729033",38.51,44.22,0.00,"Panorámica","H",0
"2729034",31.16,34.02,0.00,"Panorámica","H",0
"2729049",18.96,48.76,0.00,"Panorámica","H",0
"2729096",51.48,40.06,0.00,"Panorámica","H",0
"2729129",39.10,37.50,0.00,"Panorámica","H",0
"2729157",30.58,29.77,0.00,"Panorámica","H",0
"2729214",86.25,10.43,0.00,"Detalle","H",0
"2729227",61.06,34.51,0.00,"Panorámica","H",0
"2729243",32.18,29.02,0.00,"Panorámica","H",0
"2729325",20.82,46.81,0.00,"Panorámica","H",0
"2729446",32.40,45.39,0.00,"Panorámica","H",0
"2729448",32.40,45.39,0.00,"Panorámica","H",0
"2729454",63.54,16.28,0.00,"Panorámica","H",0
"2729473",70.42,13.72,0.00,"Detalle","H",0
"2729500",10.69,28.43,0.00,"Panorámica","H",0
"2729544",12.08,20.76,0.00,"Panorámica","H",0
"2729963",16.70,42.03,0.00,"Panorámica","H",0
"2729966",42.47,34.71,1.87,"Panorámica","H",0
"2729968",21.92,38.45,0.00,"Panorámica","H",0
"2729970",48.56,32.63,0.00,"Panorámica","H",0
"2729975",14.92,63.42,0.00,"Panorámica","H",0
"2729976",14.60,47.57,0.00,"Panorámica","H",0
"2729977",42.95,24.77,6.15,"Panorámica","H",0
"2729997",10.17,40.48,0.00,"Panorámica","H",0
"2729999",14.74,34.43,0.00,"Panorámica","H",0
"2730002",17.02,31.33,1.63,"Panorámica","H",0
"2730027",15.57,41.06,0.00,"Panorámica","H",0
"2730053",21.63,39.27,0.00,"Panorámica","H",0
"2730082",60.89,34.40,2.38,"Panorámica","H",0
"2730084",23.35,33.13,0.00,"Panorámica","H",0
"2730091",37.82,40.63,1.68,"Panorámica","H",0
"2730171",37.51,38.00,0.00,"Panorámica","H",0
"2730173",12.21,38.17,0.00,"Panorámica","H",0
"2730174",8.47,49.98,0.00,"Panorámica","H",0
"2730175",8.47,49.98,0.00,"Panorámica","H",0
"2730176",22.75,41.19,1.10,"Panorámica","H",0
"2730188",74.59,8.37,0.00,"Detalle","H",0
"2730191",28.20,43.84,0.00,"Panorámica","H",0
"2730193",14.96,45.92,0.00,"Panorámica","H",0
"2730194",21.36,48.70,0.00,"Panorámica","H",0
"2730204",22.12,19.72,0.00,"Panorámica","H",0
"2730230",40.62,23.64,1.67,"Panorámica","H",0
"2730245",61.18,30.95,1.05,"Panorámica","H",0
"2730255",37.26,27.08,1.74,"Panorámica","H",0
"2730257",39.05,37.40,0.00,"Panorámica","H",0
"2730267",31.98,43.73,1.04,"Panorámica","H",0
"2730272",14.56,32.97,1.03,"Panorámica","H",0
"2730314",45.86,25.54,0.00,"Panorámica","H",0
"2730315",31.36,42.30,0.00,"Panorámica","H",0
"2730317",46.41,30.33,0.00,"Panorámica","H",0
"2730318",29.99,43.91,0.00,"Panorámica","H",0
"2730349",24.37,31.19,0.00,"Panorámica","H",0
"2730351",26.05,41.49,0.00,"Panorámica","H",0
"2730764",30.00,36.11,0.00,"Panorámica","H",0
"2730778",41.79,36.34,3.50,"Panorámica","H",0
"2730785",23.46,25.74,0.00,"Panorámica","H",0
"2730799",19.85,40.40,0.00,"Panorámica","H",0
"2730802",12.36,38.62,2.66,"Panorámica","H",0
"2730803",28.16,29.62,0.00,"Panorámica","H",0
"2730807",12.41,36.18,1.15,"Panorámica","H",0
"2730810",30.95,39.26,0.00,"Panorámica","H",0
"2730812",46.64,34.81,2.49,"Panorámica","H",0
"2730816",13.48,50.57,6.13,"Panorámica","H",0
"2730817",26.53,41.35,0.00,"Panorámica","H",0
"2730828",56.78,16.78,3.90,"Panorámica","H",0
"2730838",37.44,17.83,3.93,"Panorámica","H",0
"2730839",49.71,15.44,3.00,"Panorámica","H",0
"2731081",14.11,39.15,0.00,"Panorámica","H",0
"2731088",28.90,38.09,0.00,"Panorámica","H",0
"2731089",35.79,39.02,0.00,"Panorámica","H",0
"2731093",33.54,41.66,2.16,"Panorámica","H",0
"2731096",38.89,25.57,0.00,"Panorámica","H",0
"2731098",45.97,13.83,0.00,"Panorámica","H",0
"2731099",33.72,27.12,0.00,"Panorámica","H",0
"2731107",33.58,26.47,0.00,"Panorámica","H",0
"2731108",25.93,21.55,0.00,"Panorámica","H",0
"2731112",47.81,38.10,1.01,"Panorámica","H",0
"2731119",44.75,31.07,1.22,"Panorámica","H",0
"2731235",47.04,16.39,0.00,"Panorámica","H",0
"2731263",35.38,25.89,0.00,"Panorámica","H",0
"2731264",25.95,37.57,0.00,"Panorámica","H",0
"2731265",49.42,35.83,0.00,"Panorámica","H",0
"2731274",13.36,47.27,0.00,"Panorámica","H",0
"2731276",21.41,34.56,0.00,"Panorámica","H",0
"2731304",19.11,26.98,0.00,"Panorámica","H",0
"2731305",42.50,18.78,0.00,"Panorámica","H",0
"2731306",36.37,24.91,6.59,"Panorámica","H",0
"2731307",18.01,38.55,0.00,"Panorámica","H",0
"2731328",21.23,27.87,2.92,"Panorámica","H",0
"2731340",19.67,39.86,0.00,"Panorámica","H",0
"2731346",23.30,29.06,1.04,"Panorámica","H",0
"2731350",17.29,42.85,9.53,"Panorámica","H",0
"2731383",14.97,24.55,0.00,"Panorámica","H",0
"2731384",15.51,32.18,1.54,"Panorámica","H",0
"2731415",33.38,25.94,1.05,"Panorámica","H",0
"2731423",33.88,30.49,3.75,"Panorámica","H",0
"2731426",26.07,36.84,0.00,"Panorámica","H",0
"2731449",12.94,47.43,0.00,"Panorámica","H",0
"2731451",44.61,26.70,0.00,"Panorámica","H",0
"2731470",69.00,13.99,1.54,"Panorámica","H",0
"2731471",27.91,27.48,4.46,"Panorámica","H",0
"2731472",46.99,2.40,0.00,"Detalle","H",0
"2731483",46.06,27.00,0.00,"Panorámica","H",0
"2731491",35.54,22.09,0.00,"Panorámica","H",0
"2731493",27.67,33.78,2.78,"Panorámica","H",0
"2731494",59.43,29.71,6.53,"Panorámica","H",0
"2731495",50.71,27.72,0.00,"Panorámica","H",0
"2731510",18.36,38.71,0.00,"Panorámica","H",0
"2731528",13.14,22.37,0.00,"Panorámica","H",0
"2731544",45.59,18.47,0.00,"Panorámica","H",0
"2731546",39.48,18.85,0.00,"Panorámica","H",0
"2731554",13.53,28.66,0.00,"Panorámica","H",0
"2731557",34.03,12.55,0.00,"Panorámica","H",0
"2731562",33.68,15.72,0.00,"Panorámica","H",0
"2731566",53.03,11.06,0.00,"Panorámica","H",0
"2731568",16.59,15.64,0.00,"Panorámica","H",0
"2731583",52.36,5.28,3.69,"Detalle","H",0
"2731586",29.87,33.07,1.73,"Panorámica","H",0
"2731597",80.33,16.09,2.11,"Detalle","H",0
"2731683",7.99,42.95,0.00,"Panorámica","H",0
"2731695",55.70,25.73,0.00,"Panorámica","H",0
"2731710",12.49,44.20,0.00,"Panorámica","H",0
"2731711",31.10,30.03,0.00,"Panorámica","H",0
"2731731",13.78,45.39,0.00,"Panorámica","H",0
"2731746",27.24,41.05,0.00,"Panorámica","H",0
"2731749",26.38,46.26,1.62,"Panorámica","H",0
"2731756",25.26,33.41,0.00,"Panorámica","H",0
"2731836",40.01,5.76,0.00,"Panorámica","H",0
"2731837",48.49,6.74,0.00,"Detalle","H",0
"2731841",46.14,24.32,1.03,"Panorámica","H",0
"2731848",49.10,21.72,0.00,"Panorámica","H",0
"2731853",24.76,44.55,0.00,"Panorámica","H",0
"2731872",15.37,37.82,0.00,"Panorámica","H",0
"2731878",10.86,39.22,0.00,"Panorámica","H",0
"2731882",29.56,33.32,0.00,"Panorámica","H",0
"2731889",47.60,42.10,0.00,"Panorámica","H",0
"2731896",30.78,15.84,0.00,"Panorámica","H",0
"2731898",56.04,11.31,0.00,"Panorámica","H",0
"2731899",55.43,11.57,0.00,"Panorámica","H",0
"2732269",31.59,12.48,7.16,"Panorámica","H",0
"2732281",45.51,24.31,4.87,"Panorámica","H",0
"2732282",9.80,35.08,1.31,"Panorámica","H",0
"2732288",28.59,37.48,3.40,"Panorámica","H",0
"2732339",13.62,28.84,4.00,"Panorámica","H",0
"2732506",20.29,30.25,0.00,"Panorámica","H",0
"2732507",40.73,23.43,1.21,"Panorámica","H",0
"2732518",31.60,30.12,3.68,"Panorámica","H",0
"2732531",27.02,28.47,0.00,"Panorámica","H",0
"2732536",20.76,24.83,7.15,"Panorámica","H",0
"2732537",41.76,15.23,9.63,"Panorámica","H",0
"2732538",15.81,24.60,6.53,"Panorámica","H",0
"2732564",57.54,17.44,0.00,"Detalle","H",0
"2733339",18.00,38.20,3.80,"Panorámica","H",0
"2733362",33.20,46.21,3.16,"Panorámica","H",0
"2733372",36.20,28.77,0.00,"Panorámica","H",0
"2733373",24.55,36.76,1.37,"Panorámica","H",0
"2733374",13.01,42.04,0.00,"Panorámica","H",0
"2733719",43.57,14.76,0.00,"Panorámica","H",0
"2733747",25.85,17.47,0.00,"Panorámica","H",0
"2733776",45.26,35.42,4.68,"Panorámica","H",0
"2733820",11.30,21.75,0.00,"Panorámica","H",0
"2733859",53.34,10.28,4.58,"Panorámica","H",0
"2733870",39.99,28.29,0.00,"Panorámica","H",0
"2733878",39.75,15.29,0.00,"Panorámica","H",0
"2733880",27.65,31.68,0.00,"Panorámica","H",0
"2733881",41.10,52.54,0.00,"Panorámica","H",0
"2733888",31.28,41.08,0.00,"Panorámica","H",0
"2733894",21.58,35.79,0.00,"Panorámica","H",0
"2733895",22.98,24.27,1.65,"Panorámica","H",0
"2733906",6.84,58.85,0.00,"Panorámica","H",0
"2733907",36.99,49.28,0.00,"Panorámica","H",0
"2733909",26.82,36.02,0.00,"Panorámica","H",0
"2733914",52.41,16.90,0.00,"Panorámica","H",0
"2733922",22.54,27.18,0.00,"Panorámica","H",0
"2733935",17.32,26.75,0.00,"Panorámica","H",0
"2733944",44.61,22.63,2.50,"Panorámica","H",0
"2733951",48.72,18.54,3.44,"Panorámica","H",0
"2733958",30.44,17.68,0.00,"Panorámica","H",0
"2733960",13.87,39.52,1.21,"Panorámica","H",0
"2733962",20.97,41.64,1.38,"Panorámica","H",0
"2733965",44.89,33.73,3.11,"Panorámica","H",0
"2733968",35.48,27.09,2.98,"Panorámica","H",0
"2733977",15.77,25.07,0.00,"Panorámica","H",0
"2733980",21.20,18.65,6.14,"Panorámica","H",0
"2733982",22.94,24.30,5.30,"Panorámica","H",0
"2733983",50.67,24.95,8.41,"Panorámica","H",0
"2734320",78.38,11.01,4.55,"Panorámica","H",0
"2734323",40.15,19.80,8.32,"Panorámica","H",0
"2734332",32.38,25.19,1.36,"Panorámica","H",0
"2734473",11.65,36.37,0.00,"Panorámica","H",0
"2735944",37.18,27.78,0.00,"Panorámica","H",0
"2736976",18.80,30.13,0.00,"Panorámica","H",0
"2737004",52.22,19.06,0.00,"Panorámica","H",0
"2737060",39.77,29.38,2.72,"Panorámica","H",0
"2739334",15.98,17.26,0.00,"Panorámica","H",0
"2739335",19.50,13.54,0.00,"Panorámica","H",0
"2745332",49.78,23.44,5.36,"Panorámica","H",0
"2747637",41.18,22.24,5.33,"Panorámica","H",0
"2748722",31.28,21.99,3.51,"Panorámica","H",0
"2750667",22.24,4.75,22.02,"Panorámica","H",0
"2750668",48.76,4.52,3.00,"Panorámica","H",0
"2750755",46.04,22.12,11.95,"Panorámica","H",0
"2750758",35.90,16.54,5.19,"Panorámica","H",0
"2750759",39.87,0.00,23.77,"Panorámica","H",0
"2750762",45.90,1.85,20.83,"Detalle","H",0
"2750764",44.11,21.70,0.00,"Panorámica","H",0
"2750765",48.16,14.16,0.00,"Panorámica","H",0
"2750769",53.22,9.23,10.84,"Panorámica","H",0
"2750770",27.59,22.65,8.26,"Panorámica","H",0
"2750775",53.63,10.01,19.20,"Panorámica","H",0
"2750783",71.89,1.57,0.00,"Detalle","H",0
"2750784",74.90,13.46,1.56,"Panorámica","H",0
"2750786",33.08,2.07,7.52,"Panorámica","H",0
"2750801",53.37,12.02,1.51,"Panorámica","H",0
"2751238",71.48,17.28,5.89,"Panorámica","H",0
"2751411",65.37,9.44,17.71,"Panorámica","H",0
"2751412",46.18,23.74,0.00,"Panorámica","H",0
"2751413",38.73,15.22,11.53,"Panorámica","H",0
"2751414",50.41,26.16,10.68,"Panorámica","H",0
"2751415",45.79,24.25,8.00,"Panorámica","H",0
"2751416",42.54,9.91,7.77,"Panorámica","H",0
"2753133",55.94,7.56,33.65,"Panorámica","H",0
"2753486",33.38,51.56,2.20,"Panorámica","H",0
"2753487",13.67,43.90,0.00,"Panorámica","H",0
"2753488",36.11,49.85,11.68,"Panorámica","H",0
"2753501",48.51,16.64,1.73,"Panorámica","H",0
"2753514",26.49,27.88,9.34,"Panorámica","H",0
"2753998",57.17,22.05,7.80,"Panorámica","H",0
"2754419",26.05,33.88,0.00,"Panorámica","H",0
"2754440",47.72,13.11,2.81,"Panorámica","H",0
"2754441",27.24,22.14,9.97,"Panorámica","H",0
"2754876",45.59,0.00,4.06,"Panorámica","H",0
"2754877",59.64,20.48,6.76,"Panorámica","H",0
"2754878",47.03,30.75,6.86,"Panorámica","H",0
"2754882",42.21,0.00,9.10,"Panorámica","H",0
"2754883",27.80,29.73,6.42,"Panorámica","H",0
"2755462",83.56,10.29,2.73,"Detalle","H",0
"2755463",33.50,12.79,4.59,"Panorámica","H",0
"2755473",28.68,30.53,3.36,"Panorámica","H",0
"2755514",43.60,20.91,3.68,"Panorámica","H",0
"2755515",70.24,5.19,2.69,"Panorámica","H",0
"2755516",70.24,5.19,2.69,"Panorámica","H",0
"2755526",35.01,15.92,3.69,"Panorámica","H",0
"2757606",28.58,17.44,0.00,"Panorámica","H",0
"2760242",37.48,26.92,1.72,"Panorámica","H",0
"2760245",27.62,25.79,3.41,"Panorámica","H",0
"2760257",20.48,20.73,5.54,"Panorámica","H",0
"2760950",49.52,7.61,2.43,"Detalle","H",0
"2766072",16.63,23.54,10.78,"Panorámica","H",0
"2767446",37.59,25.74,1.16,"Panorámica","H",0
"2767505",23.53,21.11,0.00,"Panorámica","H",0
"2767512",57.45,36.30,0.00,"Panorámica","H",0
"2767513",56.90,11.99,0.00,"Panorámica","H",0
"2767514",26.46,14.34,5.17,"Panorámica","H",0
"2767516",30.50,20.07,0.00,"Panorámica","H",0
"2767525",31.02,38.51,0.00,"Panorámica","H",0
"2767532",26.50,36.75,2.10,"Panorámica","H",0
"2767622",62.30,31.64,3.85,"Panorámica","H",0
"2767625",29.66,39.74,3.62,"Panorámica","H",0
"2767648",29.15,51.59,7.65,"Panorámica","H",0
"2767716",39.25,33.96,3.44,"Panorámica","H",0
"2767728",65.64,29.58,3.14,"Panorámica","H",0
"2767731",15.85,32.79,6.16,"Panorámica","H",0
"2767738",41.97,28.10,0.00,"Panorámica","H",0
"2767739",56.29,22.14,0.00,"Panorámica","H",0
"2767746",15.90,53.52,1.52,"Panorámica","H",0
"2768658",61.14,32.54,3.89,"Panorámica","H",0
"2768708",58.77,26.44,6.20,"Panorámica","H",0
"2768723",20.41,41.45,5.04,"Panorámica","H",0
"2768725",64.32,20.62,11.23,"Panorámica","H",0
"2768728",50.53,21.13,3.71,"Panorámica","H",0
"2768729",48.44,32.60,4.54,"Panorámica","H",0
"2768846",37.52,16.67,1.07,"Panorámica","H",0
"2768847",7.08,23.47,1.42,"Panorámica","H",0
